threshold,approve_rate,book_default_rate,total_profit,avg_profit_per_loan
0.6877386934673367,0.9970454274065608,0.23149887592005175,14790395.88308318,50.61061625273553
0.6921608040201005,0.9970454274065608,0.23149887592005175,14790395.88308318,50.61061625273553
0.6965829145728644,0.9974480135105167,0.23166197491423157,14328802.693202125,49.01132072501129
0.7010050251256281,0.9974480135105167,0.23166197491423157,14328802.693202125,49.01132072501129
0.705427135678392,0.9974480135105167,0.23166197491423157,14328802.693202125,49.01132072501129
0.7098492462311558,0.9985124784633493,0.23215988027430307,12896473.942732912,44.06504939960471
0.7142713567839196,0.9985193019566367,0.23216171058970653,12892383.246465292,44.05077116101456
0.7186934673366834,0.99908565189949,0.23243306002998254,12117692.34278126,41.380332207956165
0.7231155778894472,0.999095887139421,0.23244092337112415,12079308.122781266,41.24883254603628
0.7275376884422111,0.9991470633390764,0.2324631643646173,12023014.190500174,41.05449519557519
0.7319597989949749,0.9991470633390764,0.2324631643646173,12023014.190500174,41.05449519557519
0.7363819095477387,0.9991470633390764,0.2324631643646173,12023014.190500174,41.05449519557519
0.7408040201005025,0.9991470633390764,0.2324631643646173,12023014.190500174,41.05449519557519
0.7452261306532664,0.9991470633390764,0.2324631643646173,12023014.190500174,41.05449519557519
0.7496482412060301,0.9991470633390764,0.2324631643646173,12023014.190500174,41.05449519557519
0.754070351758794,0.9991470633390764,0.2324631643646173,12023014.190500174,41.05449519557519
0.7584924623115578,0.9991470633390764,0.2324631643646173,12023014.190500174,41.05449519557519
0.7629145728643216,0.9991470633390764,0.2324631643646173,12023014.190500174,41.05449519557519
0.7673366834170854,0.9994404735504342,0.23256560194714976,11787586.05794854,40.238771827598526
0.7717587939698493,0.9994404735504342,0.23256560194714976,11787586.05794854,40.238771827598526
0.7761809045226131,0.9994404735504342,0.23256560194714976,11787586.05794854,40.238771827598526
0.7806030150753769,0.9994404735504342,0.23256560194714976,11787586.05794854,40.238771827598526
0.7850251256281408,0.9994404735504342,0.23256560194714976,11787586.05794854,40.238771827598526
0.7894472361809045,0.9994404735504342,0.23256560194714976,11787586.05794854,40.238771827598526
0.7938693467336684,0.9994404735504342,0.23256560194714976,11787586.05794854,40.238771827598526
0.7982914572864321,0.9994404735504342,0.23256560194714976,11787586.05794854,40.238771827598526
0.802713567839196,0.9996724723222054,0.23269251115153458,11352599.902640834,38.744884637130035
0.8071356783919598,0.9996724723222054,0.23269251115153458,11352599.902640834,38.744884637130035
0.8115577889447236,0.9996792958154928,0.23269092286637702,11363014.141760107,38.78016232073235
0.8159798994974874,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8204020100502513,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8248241206030151,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8292462311557789,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8336683417085428,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8380904522613065,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8425125628140704,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8469346733668341,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.851356783919598,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8557788944723618,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8602010050251256,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8646231155778894,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8690452261306533,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8734673366834171,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8778894472361809,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8823115577889448,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
0.8867336683417085,1.0,0.23285853192541922,10897457.752539746,37.179364912027246
